accession	geo_PC1	geo_PC2	geo_PC3
RS_GCF_001650635.1	-20.6315377009595	-18.3163930643623	-17.3074033022861
GB_GCA_002101235.1	47.7058368508361	39.7879116121804	-11.7192561571395
GB_GCA_002101205.1	47.7058368508361	39.7879116121804	-11.7192561571395
GB_GCA_002101225.1	47.7058368508361	39.7879116121804	-11.7192561571395
RS_GCF_001633165.1	25.7193090953849	-40.5635745246909	1.34496795854483
RS_GCF_001713455.1	25.1902735652676	30.3159100479648	-36.4488668869483
RS_GCF_001713355.1	25.1902735652676	30.3159100479648	-36.4488668869483
RS_GCF_001713375.1	25.1902735652676	30.3159100479648	-36.4488668869483
RS_GCF_001713475.1	25.1902735652676	30.3159100479648	-36.4488668869483
RS_GCF_002869745.1	-56.2101701249285	-3.82976911217639	-2.65626048835114
RS_GCF_003007735.2	6.11538600295822	-41.0255823220444	8.71587057252736
GB_GCA_001657395.1	59.6666369331609	32.5646924045896	43.501972496121
RS_GCF_003031265.1	-55.6749109123159	0.413612933772113	-7.96929924871761
RS_GCF_001645185.1	28.5067018133353	-38.8620710931457	1.29282027518793
RS_GCF_001650875.1	54.022547855928	44.5998302953703	16.2695321641049
GB_GCA_001650895.1	54.022547855928	44.5998302953703	16.2695321641049
RS_GCF_001659725.1	22.8593180522475	-43.1318426137313	7.40404332681958
RS_GCF_001984095.1	49.9512279361692	27.3495413901032	-16.495152294606
RS_GCF_001679925.1	-3.64902470345005	48.2005178708635	-25.5407341166249
GB_GCA_002162815.1	49.0281493294231	32.6483018358774	-15.7807338404763
GB_GCA_002162795.1	49.0281493294231	32.6483018358773	-15.7807338404763
GB_GCA_002162875.1	49.0281493294231	32.6483018358774	-15.7807338404763
RS_GCF_002105285.1	14.0128636029929	-22.2085524674311	-19.2648396695175
GB_GCA_001874255.1	32.048582476495	-38.0738432038594	13.4820333468592
RS_GCF_001693515.2	56.4477947236087	44.9307439639825	31.7215132833359
RS_GCF_001693385.1	56.4477947236087	44.9307439639825	31.7215132833359
RS_GCF_001693485.1	56.4477947236087	44.9307439639825	31.7215132833359
RS_GCF_014170335.1	35.9456416779197	-34.3931361083111	10.0094388123194
GB_GCA_003416895.1	48.8611551707837	17.5089653285514	-18.5048840168413
RS_GCF_001888185.1	25.4922487379127	-40.6471354856207	1.30956748434217
RS_GCF_001696535.1	56.6531015214078	32.3592447328148	7.97941476202022
RS_GCF_001696715.1	-45.7321806033386	-13.2673149689687	-6.54596981393313
GB_GCA_900156835.1	-26.6895420579664	-25.5561455316373	-2.30536909701319
RS_GCF_900156695.1	-44.5215204258346	-16.4457136522568	22.0699487693461
RS_GCF_003664005.1	-49.8101060146835	4.02183125424648	-17.7683850995608
GB_GCA_900129675.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900129425.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900104955.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900103365.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900105125.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900141755.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900099825.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900129505.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900142985.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_900142875.1	24.0881612404624	-42.1823623281139	3.64936883031672
RS_GCF_013410775.1	0.628437825221137	-39.6565379657587	9.68389366276481
RS_GCF_900199195.1	24.0881612404624	-42.1823623281139	3.6493688303167
RS_GCF_001699815.1	36.1338650450844	-34.1455508716894	10.2993639529065
RS_GCF_001746755.1	49.3915956699729	13.7575848567552	-16.1071674490236
GB_GCA_900104855.1	48.6472850122827	13.7844661741442	-17.4732664304353
RS_GCF_002075885.1	-51.7550494579936	-9.91118296431391	-1.84847681912439
RS_GCF_900176045.1	-52.9713994105368	4.05815714304722	-13.7410397814548
GB_GCA_001898115.1	6.51746441028733	0.16581061211303	75.586347123182
GB_GCA_001897615.1	6.51746441028733	0.165810612113015	75.586347123182
GB_GCA_001897675.1	6.51746441028734	0.165810612112991	75.5863471231821
GB_GCA_001897755.1	6.51746441028733	0.165810612113005	75.586347123182
GB_GCA_001898645.1	6.51746441028733	0.165810612112973	75.586347123182
GB_GCA_001898825.1	6.51746441028733	0.16581061211299	75.586347123182
GB_GCA_001898965.1	6.51746441028734	0.165810612112967	75.586347123182
GB_GCA_001899255.1	6.51746441028733	0.16581061211298	75.586347123182
GB_GCA_001899285.1	6.51746441028734	0.165810612112974	75.586347123182
GB_GCA_001899585.1	6.51746441028733	0.165810612112975	75.586347123182
GB_GCA_001899305.1	6.51746441028733	0.165810612112955	75.5863471231819
GB_GCA_001899765.1	6.51746441028733	0.165810612112944	75.5863471231819
GB_GCA_001899775.1	6.51746441028733	0.165810612112944	75.5863471231819
RS_GCF_900168195.1	-42.4584137198917	-19.0496180366728	13.3815836585567
RS_GCF_002973535.1	4.57471652707336	-39.3348174672102	22.2560539408254
RS_GCF_001884735.1	6.8630099168215	-38.7792207602709	-0.314505093040043
RS_GCF_001870675.1	6.8630099168215	-38.7792207602709	-0.314505093040046
RS_GCF_001761385.1	-47.3322786260721	0.289859721348386	-19.5160780398026
RS_GCF_001723605.1	27.2911756846749	-40.3183498973865	2.4295596013223
RS_GCF_001747405.1	52.6278456653371	29.2440421020849	-9.09932784526063
GB_GCA_001953215.1	-46.44246362695	0.840852689993622	-20.203934387884
RS_GCF_001982635.1	53.4065605525678	25.7367217065588	56.8159125701025
GB_GCA_001890945.1	-48.7649542874643	43.2197028004687	20.9186028245743
RS_GCF_001956855.1	29.4184075745501	-37.1877219450123	-0.12585661550559
RS_GCF_001890925.1	40.1065063762093	27.4447387403285	-28.7698381454683
RS_GCF_001854325.1	-53.2743904511563	-5.8567593602877	21.4667172425775
RS_GCF_001938565.1	-16.8207271655727	58.1952591615786	62.8820336592632
RS_GCF_001854125.1	-47.9483081322642	-0.194872220918893	-18.851477132303
RS_GCF_001879695.1	-55.6363488903699	-2.04449398700499	-6.66768196479126
RS_GCF_001879715.1	44.7940726548062	-18.5653683180266	5.12538601106189
RS_GCF_003952665.1	-28.8573030418979	-14.2387767644823	-18.0179758802495
GB_GCA_002238645.1	22.7728593072226	-43.0591792043178	9.4423091989042
GB_GCA_002238725.1	22.7728593072226	-43.0591792043178	9.44230919890419
GB_GCA_016865015.1	-3.78029285302392	39.0206057070784	75.0050782610031
GB_GCA_016865035.1	-47.3322786260721	0.289859721348384	-19.5160780398026
RS_GCF_002020135.1	-48.2854949668855	-1.95074711228198	-17.6533075762695
GB_GCA_016082275.1	29.0092105201453	-37.4027375258055	-0.278391999170569
RS_GCF_002020355.1	-55.6282045351774	-1.80003994823599	-6.88459944379085
RS_GCF_002192695.1	59.666636933161	32.5646924045896	43.5019724961209
RS_GCF_001953355.1	23.0230472269683	-43.1063277065303	7.32691042916923
RS_GCF_001889605.1	-57.336266110133	-0.0282802015652267	3.59216517417637
RS_GCF_001956695.1	-45.8589856723336	0.474467058010021	-20.4357759929961
GB_GCA_002631715.1	3.98647429742467	-38.6105232260048	24.5371535847101
RS_GCF_002215215.1	23.0872872123038	48.1937649468232	67.0715807169545
RS_GCF_002094885.1	-47.4725024054058	-3.59427603477375	-17.238116074739
RS_GCF_001953055.1	-47.3322786260721	0.289859721348391	-19.5160780398026
GB_GCA_002083775.1	44.990938809318	19.1096957119641	-23.9804358910586
RS_GCF_900215515.1	-43.3818151059933	8.36461365744316	-22.4598301996733
RS_GCF_002001015.1	21.2003359793032	-36.3300564186297	-5.95854553250781
RS_GCF_001999245.1	-46.5723065243711	-0.580971845485839	-19.6573722876763
RS_GCF_002001205.1	21.2003359793032	-36.3300564186297	-5.95854553250781
GB_GCA_002002705.1	21.2003359793032	-36.3300564186297	-5.95854553250781
RS_GCF_900187875.1	0.405525349703315	-25.344215256668	51.9136877168077
RS_GCF_900205755.1	25.9580997431873	-41.8497392875612	11.9830909687306
RS_GCF_002198735.1	24.0881612404624	-42.1823623281139	3.64936883031666
RS_GCF_002847505.1	-47.0581155826825	4.86065348510383	-20.1757606959849
GB_GCA_002331385.1	49.3228553380799	16.1898918218843	-17.2963665538321
GB_GCA_002366795.1	29.1098093294948	41.1763141549287	-31.8707747598162
GB_GCA_002344885.1	-44.6758303994898	53.2842867133184	27.4948992135915
GB_GCA_002428885.1	52.532236618732	30.5969028225768	-8.62188360594474
GB_GCA_002435715.1	30.9850777961445	25.7955002414176	-34.3037551330818
GB_GCA_002425245.1	-44.6758303994898	53.2842867133184	27.4948992135915
GB_GCA_002440665.1	-56.2927466934942	-3.66914313886177	-2.54240960021509
GB_GCA_002339725.1	-48.7649542874643	43.2197028004687	20.9186028245742
GB_GCA_002352425.1	29.1098093294948	41.1763141549287	-31.8707747598163
GB_GCA_002360535.1	47.3854135412841	31.2478410198272	-19.5177870575788
GB_GCA_002293155.1	32.1837471741408	-37.9936442135645	13.3734836629113
GB_GCA_002390205.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002292375.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002470165.1	-56.2927466934942	-3.66914313886177	-2.54240960021509
GB_GCA_002342365.1	49.9512279361693	27.3495413901033	-16.495152294606
GB_GCA_002347615.1	27.5150894876686	19.2181645851342	-34.6450420545499
GB_GCA_002343685.1	-44.6758303994898	53.2842867133184	27.4948992135915
GB_GCA_002381045.1	26.957306830532	-41.4397199734621	4.88622106335267
GB_GCA_002342295.1	49.9512279361693	27.3495413901033	-16.495152294606
GB_GCA_002359635.1	49.9512279361692	27.3495413901033	-16.495152294606
GB_GCA_002347285.1	27.5150894876686	19.2181645851342	-34.6450420545499
GB_GCA_002469545.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002470565.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002367285.1	29.1098093294948	41.1763141549287	-31.8707747598163
GB_GCA_002366645.1	29.1098093294948	41.1763141549287	-31.8707747598163
GB_GCA_002367255.1	29.1098093294948	41.1763141549287	-31.8707747598163
GB_GCA_002478745.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002352635.1	29.1098093294947	41.1763141549287	-31.8707747598163
GB_GCA_002307905.1	49.3228553380799	16.1898918218843	-17.2963665538321
GB_GCA_002452815.1	30.9850777961445	25.7955002414176	-34.3037551330818
GB_GCA_002452425.1	30.9850777961445	25.7955002414176	-34.3037551330818
GB_GCA_002366775.1	29.1098093294948	41.1763141549287	-31.8707747598163
GB_GCA_002403995.1	18.2677945580152	-5.49334225045109	-28.6369794927064
GB_GCA_002403375.1	28.8307692922839	25.6222440721354	-35.1747410517107
GB_GCA_002454975.1	43.4429117495824	20.0564608664107	-25.6294277607751
GB_GCA_002428015.1	18.2677945580152	-5.49334225045109	-28.6369794927064
GB_GCA_002424845.1	27.5186598247013	19.1702706373614	-34.6339797382461
GB_GCA_002347405.1	28.8307692922839	25.6222440721354	-35.1747410517107
GB_GCA_002292975.1	32.1837471741408	-37.9936442135645	13.3734836629113
GB_GCA_002414205.1	-54.6646081970884	-1.62580082004686	24.1167705799047
GB_GCA_002389265.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002292285.1	12.5893375178123	-16.2627200946377	-23.5090525632566
GB_GCA_002345845.1	28.8307692922839	25.6222440721354	-35.1747410517107
GB_GCA_002422085.1	30.9850777961444	25.7955002414176	-34.3037551330818
GB_GCA_002430125.1	18.8546953965912	-40.9131087534115	-0.0526742860728052
GB_GCA_002311915.1	49.6018101654734	16.6798740561554	-16.9530349135244
RS_GCF_002087335.1	4.73042886244922	-40.811182111269	13.144311186128
RS_GCF_003611275.1	33.858779551723	-18.439140787383	-13.457432310887
RS_GCF_004123845.1	-28.8573030418979	-14.2387767644823	-18.0179758802495
RS_GCF_002080415.1	16.5542079925904	-36.2354822248846	-6.71377071688082
RS_GCF_004123905.1	-28.8573030418979	-14.2387767644823	-18.0179758802495
RS_GCF_002073975.1	-43.2600085868659	8.63443009128648	-22.4961214613391
RS_GCF_002192535.1	22.9580949567684	-43.1076867232558	7.18111900769995
GB_GCA_002282445.1	44.6302249955001	16.7329692891103	-23.7153364329683
GB_GCA_002278925.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002282015.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002256785.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002257045.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002281755.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002281775.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002256995.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002281005.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002304505.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002280515.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002279795.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002279705.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002279355.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002255365.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_002255575.1	44.6302249955001	16.7329692891104	-23.7153364329683
GB_GCA_003217735.2	31.6136297923266	-36.7646470298222	2.29617237022894
GB_GCA_002781745.1	34.5344888704348	35.8516428071938	-31.2778782035134
RS_GCF_003063475.1	22.8255033419906	-43.1325354080103	7.30960647149943
RS_GCF_003063455.1	21.9957509648622	-43.1236541141106	6.47155408882168
RS_GCF_003063435.1	22.2317205270366	-42.9152399752056	5.29895740202932
RS_GCF_003063415.1	22.2317205270366	-42.9152399752056	5.29895740202932
RS_GCF_003063645.1	22.2317205270366	-42.9152399752056	5.29895740202933
RS_GCF_002778325.1	22.0049197681931	-43.1076514785859	6.35556476661133
RS_GCF_003063355.1	18.7438422590633	-41.5863706576058	1.41782486581614
RS_GCF_002778275.1	22.6916065660897	-43.1542220580303	7.56331356312349
RS_GCF_003063545.1	21.8919131742943	-43.1544221269226	6.69761400793632
RS_GCF_003063575.1	21.8919131742943	-43.1544221269226	6.69761400793633
RS_GCF_002778315.1	21.8919131742943	-43.1544221269226	6.69761400793633
RS_GCF_003063335.1	25.8584694281973	-42.3663079669031	7.26825210460365
RS_GCF_003063315.1	21.7049914767496	-43.1383071830421	6.51510174325929
RS_GCF_003063505.1	21.7049914767496	-43.1383071830422	6.51510174325927
RS_GCF_003063265.1	22.9444460644734	-43.1198841435714	7.38642901912564
RS_GCF_002379095.1	29.9570100356062	17.5887328539001	-33.3726248786876
RS_GCF_002379085.1	29.9570100356062	17.5887328539	-33.3726248786876
RS_GCF_002238045.1	-55.7005350935371	-1.78962379662944	-6.70053647467617
RS_GCF_002251695.1	50.4026231456959	22.2868750597913	-16.2477297457236
GB_GCA_002840845.1	-35.1402387674431	5.30701758815354	-26.1440242060351
GB_GCA_002840835.1	-35.1402387674431	5.30701758815354	-26.1440242060351
GB_GCA_002840785.1	-35.1402387674431	5.30701758815353	-26.1440242060351
GB_GCA_002840765.1	-35.1402387674431	5.30701758815353	-26.1440242060351
GB_GCA_002842215.1	-35.1402387674431	5.30701758815353	-26.1440242060351
RS_GCF_002127265.1	21.6236948006677	-37.9707609232875	-4.06619891715347
RS_GCF_002127215.1	21.6236948006677	-37.9707609232875	-4.06619891715348
RS_GCF_008274805.1	-55.2131151312948	0.388562559714297	-9.07844502242822
RS_GCF_002119765.1	-14.0885186473405	-33.5806108188665	24.4618234996153
GB_GCA_002457055.1	32.1341697083757	-37.7795952231355	14.2756301924802
GB_GCA_002456995.1	32.1341697083757	-37.7795952231355	14.2756301924802
RS_GCF_002162035.1	40.3586242513311	21.9412692975029	-28.4056778523219
RS_GCF_002810445.1	25.1925257553023	-42.6056643572028	7.50480117672677
RS_GCF_002179965.1	48.562482778884	18.7126694258505	-19.2906130758701
GB_GCA_002171735.1	4.73042886244922	-40.811182111269	13.1443111861281
GB_GCA_002166865.1	-47.1269830584384	-3.63241552584866	-17.4825952034389
RS_GCF_002206635.1	22.7065094981111	-43.144941047748	7.29180611412192
RS_GCF_002206625.1	26.1078603107912	-42.2092196533686	6.6746191571063
RS_GCF_002504165.1	6.58118374058879	75.9361951428758	35.5640650084294
RS_GCF_002814095.1	55.6894006891673	45.5523400160102	28.5923306166579
RS_GCF_002834145.1	-45.7321806033385	-13.2673149689687	-6.54596981393315
RS_GCF_003111645.1	-44.4437822247336	-1.6491574523209	-20.3265127380286
RS_GCF_003111665.1	-44.4437822247336	-1.6491574523209	-20.3265127380286
RS_GCF_003111685.1	-48.6509772760986	0.864614130063663	-18.5923262520632
RS_GCF_002210105.1	47.5076690696966	-9.927743096887	-0.41272223156834
RS_GCF_002210095.1	47.5076690696966	-9.927743096887	-0.41272223156834
RS_GCF_002210165.1	47.5076690696966	-9.92774309688701	-0.412722231568344
GB_GCA_002256345.1	29.5814127016575	-36.4056294807802	-0.975066743562744
GB_GCA_002256205.1	29.5814127016575	-36.4056294807803	-0.975066743562751
GB_GCA_002256145.1	29.5814127016575	-36.4056294807803	-0.975066743562751
GB_GCA_002255935.1	29.5814127016575	-36.4056294807803	-0.975066743562746
RS_GCF_002220095.1	-53.1578499688759	-7.3127472238769	-5.02944254020262
GB_GCA_002938315.1	55.9677810881223	8.41163811718567	24.2559280395791
GB_GCA_002938045.1	50.5044894871765	-7.54568922491216	15.3984879256427
RS_GCF_004216475.1	-43.733349235775	8.4477267433857	-22.2271067661675
RS_GCF_014845115.1	-43.3818151059933	8.36461365744318	-22.4598301996733
GB_GCA_004379165.1	54.6441772153515	28.5704815208202	56.3426459240756
RS_GCF_002222655.1	29.7398864718528	-40.1142593057787	7.26679851724067
RS_GCF_002237555.1	21.8133734786085	-38.7184390082465	-3.1070458780314
RS_GCF_002245655.1	-37.6027058378012	-22.4436135561755	13.5370117107317
RS_GCF_002237595.1	-1.28723549122482	-35.6190979831445	31.0120849927819
GB_GCA_003241695.1	48.2594552872872	20.3017721846618	-20.0681424061618
RS_GCF_008329525.1	21.4119781273122	-43.1899924748469	7.00830156137882
RS_GCF_002278135.2	40.6859994491781	15.2755721442327	-26.6416975048361
RS_GCF_002266465.2	46.5211879185734	14.3087042911129	-20.7201230961085
RS_GCF_002266435.2	46.5211879185734	14.3087042911129	-20.7201230961086
GB_GCA_002737415.1	-30.2727381781401	-15.9051865084818	-15.5892779349828
GB_GCA_002633015.1	42.4700916984897	31.7675411736341	-25.7258645407682
GB_GCA_002632355.1	26.5158652945915	-40.9154556499991	2.76499409408462
GB_GCA_002633085.1	42.4700916984897	31.7675411736341	-25.7258645407681
RS_GCF_006496635.1	49.348138205554	16.4001780684683	-17.3256140157191
RS_GCF_002285415.1	-32.2243963930987	49.9164153675142	-5.38431790162115
RS_GCF_002285435.1	-56.6134103746384	-0.600869218577557	-4.36282868890126
RS_GCF_002993025.1	32.0962444503079	-34.1545259693293	-0.817172666207251
RS_GCF_020144925.1	29.3378129110316	-35.2818101693664	-2.53227451677277
RS_GCF_016584055.1	28.5462868890302	-40.9367603901357	10.0674504942914
GB_GCA_002733955.1	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002733945.2	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002733885.1	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002746425.1	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002746395.1	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002733685.1	49.6018101654733	16.6798740561554	-16.9530349135244
GB_GCA_002733465.1	49.6018101654734	16.6798740561554	-16.9530349135244
GB_GCA_002402045.2	49.6018101654733	16.6798740561554	-16.9530349135244
GB_GCA_002401945.1	49.6018101654733	16.6798740561554	-16.9530349135244
GB_GCA_002733135.1	49.6018101654733	16.6798740561554	-16.9530349135244
GB_GCA_002733105.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002401775.2	49.6018101654733	16.6798740561554	-16.9530349135244
GB_GCA_002401655.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002732995.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002732955.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002732845.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002400845.2	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002400675.1	49.6018101654733	16.6798740561553	-16.9530349135244
GB_GCA_002753495.1	-51.5251405190057	-6.47136275314054	-9.66213769038328
GB_GCA_002753155.1	-44.5158235735088	-7.85613163141618	-15.6965920963363
RS_GCF_002407205.1	-54.5376171047013	-5.71330763616604	-4.70840891671446
RS_GCF_002300555.1	-33.7870488220145	-23.5267438338606	27.3713290642747
RS_GCF_002744735.1	23.3482867782214	47.8433047724566	67.2265909539058
RS_GCF_002358085.1	-46.7180665285917	-0.716489081273826	-19.505783461939
GB_GCA_002694065.1	-34.4611081348389	-14.6708088013961	52.8703459344785
GB_GCA_002729195.1	-11.9983317634688	38.1733758615817	-29.1098258990767
GB_GCA_002726415.1	-11.9983317634688	38.1733758615817	-29.1098258990767
GB_GCA_002714255.1	25.7812617845029	20.9439829731064	73.5245772988343
GB_GCA_002698425.1	47.5076690696968	-9.92774309688701	-0.412722231568353
GB_GCA_002706335.1	25.7812617845029	20.9439829731064	73.5245772988343
GB_GCA_002683655.1	6.58118374058877	75.9361951428758	35.5640650084294
GB_GCA_002731015.1	6.58118374058877	75.9361951428758	35.5640650084294
GB_GCA_002714245.1	25.7812617845029	20.9439829731064	73.5245772988343
GB_GCA_002717305.1	6.58118374058877	75.9361951428758	35.5640650084294
GB_GCA_002683335.1	6.58118374058877	75.9361951428758	35.5640650084294
GB_GCA_002707605.1	25.7812617845029	20.9439829731064	73.5245772988343
GB_GCA_002690705.1	4.73042886244921	-40.811182111269	13.144311186128
GB_GCA_002709525.1	6.58118374058877	75.9361951428758	35.5640650084294
GB_GCA_002717285.1	6.58118374058877	75.9361951428758	35.5640650084293
GB_GCA_002684375.1	6.58118374058877	75.9361951428758	35.5640650084293
GB_GCA_002711145.1	47.5076690696968	-9.92774309688702	-0.412722231568338
GB_GCA_002695005.1	-34.4611081348389	-14.6708088013961	52.8703459344785
GB_GCA_002703405.1	-34.4611081348389	-14.6708088013961	52.8703459344785
GB_GCA_002708825.1	6.58118374058877	75.9361951428758	35.5640650084293
GB_GCA_002718155.1	6.58118374058877	75.9361951428758	35.5640650084293
GB_GCA_002709085.1	6.58118374058874	75.9361951428758	35.5640650084294
GB_GCA_002709005.1	6.58118374058874	75.9361951428758	35.5640650084294
GB_GCA_002699695.2	47.5076690696967	-9.92774309688701	-0.412722231568335
GB_GCA_002683685.1	6.58118374058875	75.9361951428758	35.5640650084294
GB_GCA_002709505.1	6.58118374058875	75.9361951428758	35.5640650084294
GB_GCA_002709405.1	6.58118374058875	75.9361951428758	35.5640650084294
GB_GCA_002687515.1	-34.4611081348389	-14.6708088013961	52.8703459344785
GB_GCA_002696205.1	-34.4611081348389	-14.6708088013961	52.8703459344785
GB_GCA_002725625.1	6.58118374058875	75.9361951428758	35.5640650084293
GB_GCA_002706405.1	47.5076690696968	-9.92774309688699	-0.412722231568335
GB_GCA_002706605.1	47.5076690696967	-9.927743096887	-0.412722231568333
GB_GCA_002731875.1	6.58118374058875	75.9361951428758	35.5640650084294
GB_GCA_002683405.1	6.58118374058876	75.9361951428758	35.5640650084294
GB_GCA_002699185.1	47.5076690696967	-9.927743096887	-0.412722231568338
GB_GCA_002722295.1	6.58118374058876	75.9361951428758	35.5640650084294
GB_GCA_002709775.1	6.58118374058876	75.9361951428758	35.5640650084294
GB_GCA_002726655.1	-11.9983317634688	38.1733758615818	-29.1098258990767
GB_GCA_002705795.1	4.73042886244921	-40.811182111269	13.1443111861279
RS_GCF_003688665.1	23.3051733838331	-42.6250120659335	11.7911642105843
RS_GCF_002906165.1	-47.3322786260721	0.289859721348406	-19.5160780398026
RS_GCF_002754475.1	41.4457756730121	23.724108971031	-27.7445249869791
RS_GCF_002754375.1	41.4457756730121	23.724108971031	-27.7445249869791
RS_GCF_002532045.1	-54.8019526403456	-4.49969790574037	-6.04201596785453
RS_GCF_002531575.1	-54.846168437794	-4.2424135933837	-6.28551897630525
RS_GCF_002750855.1	-52.6584907352742	-2.00533008534171	-12.554179029736
RS_GCF_002837275.1	59.6666369331607	32.5646924045895	43.501972496121
RS_GCF_004116625.1	33.9903984257755	-36.6915520729601	11.0713661902233
GB_GCA_002747035.1	31.2115698253052	41.8261000000213	-30.0929028291103
GB_GCA_002748265.1	31.2115698253052	41.8261000000213	-30.0929028291103
RS_GCF_004116725.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_004118855.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_004116495.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_003316695.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_004116465.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_004116455.1	33.9903984257755	-36.6915520729601	11.0713661902233
RS_GCF_002925845.1	-52.6584907352742	-2.00533008534171	-12.554179029736
RS_GCF_002760655.1	-27.7836815656512	-27.614705962037	7.79138905832606
RS_GCF_002849615.1	-7.17490427452259	-32.8985657717357	-3.75961486905654
RS_GCF_003182595.1	-55.3811252798882	-5.43571528412689	7.07245235316805
RS_GCF_002727065.1	-55.6639010066793	-2.33955924758355	-6.33329918763699
GB_GCA_002928955.1	45.6772707776615	25.3840361215107	-23.6656441430872
GB_GCA_002928875.1	45.720902912845	25.3629863719955	-23.6157179677389
GB_GCA_002928395.1	45.7366099550559	25.3173188522323	-23.6019889180387
GB_GCA_002869085.1	27.0574826348637	39.0429551439582	-34.2651189856344
GB_GCA_002869065.1	27.0574826348637	39.0429551439582	-34.2651189856344
GB_GCA_002869565.1	27.0574826348637	39.0429551439582	-34.2651189856344
GB_GCA_002869535.1	27.0574826348636	39.0429551439582	-34.2651189856344
GB_GCA_002899765.1	27.0574826348636	39.0429551439582	-34.2651189856344
GB_GCA_002869585.1	27.0574826348637	39.0429551439582	-34.2651189856344
RS_GCF_003284725.1	5.66257135320886	-38.5487490318759	-0.15095571019632
RS_GCF_002795245.1	59.9172417864649	33.2443863178033	33.5706032277485
RS_GCF_002871005.1	-55.6363488903698	-2.04449398700503	-6.66768196479125
RS_GCF_002924445.1	-52.9310964069408	-0.93844886458964	-12.7484362581214
GB_GCA_002878035.1	-19.9279162230543	9.12345030237532	-31.3644416079423
GB_GCA_003354135.1	21.7614770583764	-39.1434469540858	-2.572513635073
GB_GCA_003354145.1	21.7614770583764	-39.1434469540858	-2.57251363507299
RS_GCF_002831585.1	-47.2733685390347	0.0731992679370424	-19.4756057167044
RS_GCF_002900975.1	-3.5452941686984	-38.4202829104285	14.747947788736
GB_GCA_003140315.1	15.5104699970902	-32.1848545510611	-10.9085892169037
GB_GCA_003157035.1	15.5106552476143	-32.1848262083389	-10.9086012756841
GB_GCA_003152455.1	15.5104065415872	-32.1847741009147	-10.9086688610763
GB_GCA_003153475.1	15.5104436183818	-32.184768518026	-10.9086713192442
GB_GCA_003153455.1	15.5104436183818	-32.184768518026	-10.9086713192442
GB_GCA_003164045.1	15.5103480205217	-32.184962766405	-10.9084972010445
RS_GCF_002858765.1	48.7022037171972	14.1907367543274	-17.5622263107185
RS_GCF_002865605.1	-48.6515401064511	0.864138228494989	-18.5916995178117
RS_GCF_003012935.1	-47.8763230968158	-8.75475197031834	-11.4291005153251
